SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/14/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000174","0.00001218"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/14/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.028224","0.043352064"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/14/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.0006","0.00000024"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/14/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.059","0.0000236"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/14/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.006746","0.0001780944"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/14/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/14/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","0.392304","0.02353824"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/15/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000192","0.00001344"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/15/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.032256","0.049545216"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/15/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.0019","0.00000076"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/15/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0603","0.00002412"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/15/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.005448","0.0001438272"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/15/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/15/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","0.392304","0.02353824"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/16/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000192","0.00001344"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/16/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.032256","0.049545216"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/16/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.0013","0.00000052"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/16/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0597","0.00002388"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/16/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.005448","0.0001438272"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/16/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/16/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","0.392304","0.02353824"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Data Management","All","All","Standard IO - Table Read Operation Units (in 10,000s)","0.0004","0.00000016"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{211E620C-EBCF-4DB5-A7FD-996ABEBE9546}","Data Management","All","All","Standard IO - Block Blob Write Operation Units (in 10,000s)","0.0087","0.00000348"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","7.222889","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000183","0.00001281"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{40551B4C-E8BE-48ED-B70B-F8D25C7DE724}","Data Management","All","All","Standard IO - Block Blob Read Operation Units (in 10,000s)","0.0128","0.00000512"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.036288","0.055738368"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{5E946CFC-ACC9-4A96-895B-92386FA63C9C}","Data Management","All","All","Standard IO - Queue Operation Units (in 10,000s)","0.0001","0.00000004"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Data Management","All","All","Standard IO - File Protocol Operation Units (in 10,000s)","0.3533","0.00052995"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","0.6689","0.00100335"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{767660FA-525B-436F-A375-6DA3E26F09B2}","Data Management","All","All","Standard IO - File Delete Operation Units (in 10,000s)","0.0262","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{923978E1-FD3F-4BD5-A798-F4B533057E46}","Data Management","All","All","Standard IO - Block Blob Delete Operation Units (in 10,000s)","0.0003","0.00000012"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","14.94487","0.724826195"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{9A56B4F4-1D78-416E-A19B-815490AD7910}","Data Management","All","All","Standard IO - Table Scan Operation Units (in 10,000s)","0.0021","0.00000084"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.0045","0.0000018"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{AC5F153E-9A9E-480C-867D-95550D4EBDD4}","Storage","Locally Redundant","US East","Standard Managed Disk/S4 (Units)","0.016128","0.024772608"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{ADB55C65-7F0D-4FFE-9E0E-A37D5CE6FD60}","Virtual Machines","Standard_NC24r VM","US East","Compute Hours","9.533364","37.75212144"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0596","0.00002384"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0065","0.0000975"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.006038","0.0001594032"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","0.398744","0.02392464"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{F8C187BB-5A47-46AE-B874-F186D207FFF4}","Data Management","All","All","Standard IO - Block Blob List Operation Units (in 10,000s)","0.0006","0.00000024"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/17/2017","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Data Management","All","All","Standard IO - File Write Operation Units (in 10,000s)","1.8054","0.027081"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Data Management","All","All","Standard IO - Table Read Operation Units (in 10,000s)","0.0031","0.00000124"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{211E620C-EBCF-4DB5-A7FD-996ABEBE9546}","Data Management","All","All","Standard IO - Block Blob Write Operation Units (in 10,000s)","0.0218","0.00000872"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","12.568014","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000163","0.00001141"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{40551B4C-E8BE-48ED-B70B-F8D25C7DE724}","Data Management","All","All","Standard IO - Block Blob Read Operation Units (in 10,000s)","0.1429","0.00005716"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.030912","0.047480832"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{5E946CFC-ACC9-4A96-895B-92386FA63C9C}","Data Management","All","All","Standard IO - Queue Operation Units (in 10,000s)","0.0004","0.00000016"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Data Management","All","All","Standard IO - File Protocol Operation Units (in 10,000s)","0.8531","0.00127965"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","2.4435","0.00366525"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{767660FA-525B-436F-A375-6DA3E26F09B2}","Data Management","All","All","Standard IO - File Delete Operation Units (in 10,000s)","0.0048","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{923978E1-FD3F-4BD5-A798-F4B533057E46}","Data Management","All","All","Standard IO - Block Blob Delete Operation Units (in 10,000s)","0.005","0.000002"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","24.253387","1.1762892695"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{9A56B4F4-1D78-416E-A19B-815490AD7910}","Data Management","All","All","Standard IO - Table Scan Operation Units (in 10,000s)","0.0129","0.00000516"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.0134","0.00000536"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{ADB55C65-7F0D-4FFE-9E0E-A37D5CE6FD60}","Virtual Machines","Standard_NC24r VM","US East","Compute Hours","8.183397","32.40625212"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0613","0.00002452"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.001","0.000015"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.008162","0.0002154768"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","0.40722","0.0244332"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{F8C187BB-5A47-46AE-B874-F186D207FFF4}","Data Management","All","All","Standard IO - Block Blob List Operation Units (in 10,000s)","0.0015","0.0000006"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/18/2017","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Data Management","All","All","Standard IO - File Write Operation Units (in 10,000s)","3.7085","0.0556275"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Data Management","All","All","Standard IO - Table Read Operation Units (in 10,000s)","0.0006","0.00000024"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{211E620C-EBCF-4DB5-A7FD-996ABEBE9546}","Data Management","All","All","Standard IO - Block Blob Write Operation Units (in 10,000s)","0.0088","0.00000352"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","2.572252","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000156","0.00001092"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{40551B4C-E8BE-48ED-B70B-F8D25C7DE724}","Data Management","All","All","Standard IO - Block Blob Read Operation Units (in 10,000s)","0.0217","0.00000868"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.032256","0.049545216"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{5E946CFC-ACC9-4A96-895B-92386FA63C9C}","Data Management","All","All","Standard IO - Queue Operation Units (in 10,000s)","0.0002","0.00000008"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Data Management","All","All","Standard IO - File Protocol Operation Units (in 10,000s)","0.2564","0.0003846"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","0.5448","0.0008172"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{767660FA-525B-436F-A375-6DA3E26F09B2}","Data Management","All","All","Standard IO - File Delete Operation Units (in 10,000s)","0.0101","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{923978E1-FD3F-4BD5-A798-F4B533057E46}","Data Management","All","All","Standard IO - Block Blob Delete Operation Units (in 10,000s)","0.0006","0.00000024"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","2.396185","0.1162149725"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{9A56B4F4-1D78-416E-A19B-815490AD7910}","Data Management","All","All","Standard IO - Table Scan Operation Units (in 10,000s)","0.0032","0.00000128"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.0041","0.00000164"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{AC5F153E-9A9E-480C-867D-95550D4EBDD4}","Storage","Locally Redundant","US East","Standard Managed Disk/S4 (Units)","0.004032","0.006193152"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0605","0.0000242"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0015","0.0000225"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.005566","0.0001469424"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","0.694197","0.04165182"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{F8C187BB-5A47-46AE-B874-F186D207FFF4}","Data Management","All","All","Standard IO - Block Blob List Operation Units (in 10,000s)","0.0006","0.00000024"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/19/2017","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Data Management","All","All","Standard IO - File Write Operation Units (in 10,000s)","0.3629","0.0054435"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/20/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000144","0.00001008"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","10/20/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.029568","0.045416448"
